timestamp,hour,minute,seconds,milliseconds
86393796875000,23:59:53:796
86393906250000,23:59:53:906
86394000000000,23:59:54:0
86394093750000,23:59:54:93
86394203125000,23:59:54:203
86394296875000,23:59:54:296
86394406250000,23:59:54:406
86394500000000,23:59:54:500
86394593750000,23:59:54:593
86394703125000,23:59:54:703
86394796875000,23:59:54:796
86394906250000,23:59:54:906
86395000000000,23:59:55:0
86395093750000,23:59:55:93
86395203125000,23:59:55:203
86395296875000,23:59:55:296
86395406250000,23:59:55:406
86395500000000,23:59:55:500
86395593750000,23:59:55:593
86395703125000,23:59:55:703
86395796875000,23:59:55:796
86395906250000,23:59:55:906
86396000000000,23:59:56:0
86396093750000,23:59:56:93
86396203125000,23:59:56:203
86396296875000,23:59:56:296
86396406250000,23:59:56:406
86396500000000,23:59:56:500
86396593750000,23:59:56:593
86396703125000,23:59:56:703
86396796875000,23:59:56:796
86396906250000,23:59:56:906
86397000000000,23:59:57:0
86397093750000,23:59:57:93
86397203125000,23:59:57:203
86397296875000,23:59:57:296
86397406250000,23:59:57:406
86397500000000,23:59:57:500
86397593750000,23:59:57:593
86397703125000,23:59:57:703
86397796875000,23:59:57:796
86397906250000,23:59:57:906
86398000000000,23:59:58:0
86398093750000,23:59:58:93
86398203125000,23:59:58:203
86398296875000,23:59:58:296
86398406250000,23:59:58:406
86398500000000,23:59:58:500
86398593750000,23:59:58:593
86398703125000,23:59:58:703
86398796875000,23:59:58:796
86398906250000,23:59:58:906
86399000000000,23:59:59:0
86399093750000,23:59:59:93
86399203125000,23:59:59:203
86399296875000,23:59:59:296
86399406250000,23:59:59:406
86399500000000,23:59:59:500
86399593750000,23:59:59:593
86399703125000,23:59:59:703
86399796875000,23:59:59:796
86399906250000,23:59:59:906
0,0:0:0:0
100000001,0:0:0:100
199000000,0:0:0:199
300000011,0:0:0:300
398999989,0:0:0:398
500000000,0:0:0:500
600000023,0:0:0:600
699000000,0:0:0:699
800000011,0:0:0:800
898999989,0:0:0:898
1000000000,0:0:1:0
1100000023,0:0:1:100
1199000000,0:0:1:199
1299999952,0:0:1:299
1399000048,0:0:1:399
1500000000,0:0:1:500
1600000023,0:0:1:600
1699000000,0:0:1:699
1799999952,0:0:1:799
1899000048,0:0:1:899
2000000000,0:0:2:0
2099999904,0:0:2:99
2198999881,0:0:2:198
2299999952,0:0:2:299
2398999929,0:0:2:398
2500000000,0:0:2:500
2599999904,0:0:2:599
2698999881,0:0:2:698
2799999952,0:0:2:799
2898999929,0:0:2:898
3000000000,0:0:3:0
3099999904,0:0:3:99
3198999881,0:0:3:198
3299999952,0:0:3:299
3398999929,0:0:3:398
3500000000,0:0:3:500
3599999904,0:0:3:599
3698999881,0:0:3:698
3799999952,0:0:3:799
3898999929,0:0:3:898
4000000000,0:0:4:0
4099999904,0:0:4:99
4198999881,0:0:4:198
4300000190,0:0:4:300
4399000167,0:0:4:399
4500000000,0:0:4:500
4599999904,0:0:4:599
4698999881,0:0:4:698
4800000190,0:0:4:800
4899000167,0:0:4:899
5000000000,0:0:5:0
5099999904,0:0:5:99
5198999881,0:0:5:198
5300000190,0:0:5:300
5399000167,0:0:5:399
5500000000,0:0:5:500
5599999904,0:0:5:599
5698999881,0:0:5:698
5800000190,0:0:5:800
5899000167,0:0:5:899
6000000000,0:0:6:0
6099999904,0:0:6:99
6198999881,0:0:6:198
6300000190,0:0:6:300
6399000167,0:0:6:399
6500000000,0:0:6:500
6599999904,0:0:6:599
6698999881,0:0:6:698
6800000190,0:0:6:800
6899000167,0:0:6:899
7000000000,0:0:7:0
7099999904,0:0:7:99
7198999881,0:0:7:198
7300000190,0:0:7:300
7399000167,0:0:7:399
7500000000,0:0:7:500
7599999904,0:0:7:599
7698999881,0:0:7:698
7800000190,0:0:7:800
7899000167,0:0:7:899
8000000000,0:0:8:0
8100000381,0:0:8:100
8199000358,0:0:8:199
8300000190,0:0:8:300
8399000167,0:0:8:399
8500000000,0:0:8:500
8600000381,0:0:8:600
8699000358,0:0:8:699
8800000190,0:0:8:800
8899000167,0:0:8:899
9000000000,0:0:9:0
9100000381,0:0:9:100
9199000358,0:0:9:199
9300000190,0:0:9:300
9399000167,0:0:9:399
9500000000,0:0:9:500
9600000381,0:0:9:600
9699000358,0:0:9:699
9800000190,0:0:9:800
9899000167,0:0:9:899
10000000000,0:0:10:0
10100000381,0:0:10:100
10199000358,0:0:10:199
10300000190,0:0:10:300
10399000167,0:0:10:399
10500000000,0:0:10:500
10600000381,0:0:10:600
10699000358,0:0:10:699
10800000190,0:0:10:800
10899000167,0:0:10:899
11000000000,0:0:11:0
11100000381,0:0:11:100
11199000358,0:0:11:199
11300000190,0:0:11:300
11399000167,0:0:11:399
11500000000,0:0:11:500
11600000381,0:0:11:600
11699000358,0:0:11:699
11800000190,0:0:11:800
11899000167,0:0:11:899
12000000000,0:0:12:0
12100000381,0:0:12:100
12199000358,0:0:12:199
12300000190,0:0:12:300
12399000167,0:0:12:399
12500000000,0:0:12:500
12600000381,0:0:12:600
12699000358,0:0:12:699
12800000190,0:0:12:800
12899000167,0:0:12:899
13000000000,0:0:13:0
13100000381,0:0:13:100
13199000358,0:0:13:199
13300000190,0:0:13:300
13399000167,0:0:13:399
13500000000,0:0:13:500
13600000381,0:0:13:600
13699000358,0:0:13:699
13800000190,0:0:13:800
13899000167,0:0:13:899
14000000000,0:0:14:0
14100000381,0:0:14:100
14199999809,0:0:14:199
14298999786,0:0:14:298
14399000167,0:0:14:399
14500000000,0:0:14:500
14600000381,0:0:14:600
14699999809,0:0:14:699
14798999786,0:0:14:798
14899000167,0:0:14:899
15000000000,0:0:15:0
15100000381,0:0:15:100
15199999809,0:0:15:199
15298999786,0:0:15:298
15399000167,0:0:15:399
15500000000,0:0:15:500
15600000381,0:0:15:600
15699999809,0:0:15:699
15798999786,0:0:15:798
15899000167,0:0:15:899
16000000000,0:0:16:0
16100000381,0:0:16:100
16200000762,0:0:16:200
16298999786,0:0:16:298
16399000167,0:0:16:399
16500000000,0:0:16:500
16600000381,0:0:16:600
16700000762,0:0:16:700
16798999786,0:0:16:798
16899000167,0:0:16:899
17000000000,0:0:17:0
17100000381,0:0:17:100
17200000762,0:0:17:200
17298999786,0:0:17:298
17399000167,0:0:17:399
17500000000,0:0:17:500
17600000381,0:0:17:600
17700000762,0:0:17:700
17798999786,0:0:17:798
17899000167,0:0:17:899
18000000000,0:0:18:0
18100000381,0:0:18:100
18200000762,0:0:18:200
18298999786,0:0:18:298
18399000167,0:0:18:399
18500000000,0:0:18:500
18600000381,0:0:18:600
18700000762,0:0:18:700
18798999786,0:0:18:798
18899000167,0:0:18:899
19000000000,0:0:19:0
19100000381,0:0:19:100
19200000762,0:0:19:200
19298999786,0:0:19:298
19399000167,0:0:19:399
19500000000,0:0:19:500
19600000381,0:0:19:600
19700000762,0:0:19:700
19798999786,0:0:19:798
19899000167,0:0:19:899
20000000000,0:0:20:0
20100000381,0:0:20:100
20200000762,0:0:20:200
20298999786,0:0:20:298
20399000167,0:0:20:399
20500000000,0:0:20:500
20600000381,0:0:20:600
20700000762,0:0:20:700
20798999786,0:0:20:798
20899000167,0:0:20:899
21000000000,0:0:21:0
21100000381,0:0:21:100
21200000762,0:0:21:200
21298999786,0:0:21:298
21399000167,0:0:21:399
21500000000,0:0:21:500
21600000381,0:0:21:600
21700000762,0:0:21:700
21798999786,0:0:21:798
21899000167,0:0:21:899
22000000000,0:0:22:0
22100000381,0:0:22:100
22200000762,0:0:22:200
22298999786,0:0:22:298
22399000167,0:0:22:399
22500000000,0:0:22:500
22600000381,0:0:22:600
22700000762,0:0:22:700
22798999786,0:0:22:798
22899000167,0:0:22:899
23000000000,0:0:23:0
23100000381,0:0:23:100
23200000762,0:0:23:200
23298999786,0:0:23:298
23399000167,0:0:23:399
23500000000,0:0:23:500
23600000381,0:0:23:600
23700000762,0:0:23:700
23798999786,0:0:23:798
23899000167,0:0:23:899
24000000000,0:0:24:0
24100000381,0:0:24:100
24200000762,0:0:24:200
24298999786,0:0:24:298
24399000167,0:0:24:399
24500000000,0:0:24:500
24600000381,0:0:24:600
24700000762,0:0:24:700
24798999786,0:0:24:798
24899000167,0:0:24:899
25000000000,0:0:25:0
25100000381,0:0:25:100
25200000762,0:0:25:200
25298999786,0:0:25:298
25399000167,0:0:25:399
25500000000,0:0:25:500
25600000381,0:0:25:600
25700000762,0:0:25:700
25798999786,0:0:25:798
25899000167,0:0:25:899
26000000000,0:0:26:0
26100000381,0:0:26:100
26200000762,0:0:26:200
26298999786,0:0:26:298
26399000167,0:0:26:399
26500000000,0:0:26:500
26600000381,0:0:26:600
26700000762,0:0:26:700
26798999786,0:0:26:798
26899000167,0:0:26:899
27000000000,0:0:27:0
27100000381,0:0:27:100
27200000762,0:0:27:200
27298999786,0:0:27:298
27399000167,0:0:27:399
27500000000,0:0:27:500
27600000381,0:0:27:600
27700000762,0:0:27:700
27798999786,0:0:27:798
27899000167,0:0:27:899
28000000000,0:0:28:0
28100000381,0:0:28:100
28200000762,0:0:28:200
28298999786,0:0:28:298
28399000167,0:0:28:399
28500000000,0:0:28:500
28600000381,0:0:28:600
28700000762,0:0:28:700
28798999786,0:0:28:798
28899000167,0:0:28:899
29000000000,0:0:29:0
29100000381,0:0:29:100
29200000762,0:0:29:200
29298999786,0:0:29:298
29399000167,0:0:29:399
29500000000,0:0:29:500
29600000381,0:0:29:600
29700000762,0:0:29:700
29798999786,0:0:29:798
29899000167,0:0:29:899
30000000000,0:0:30:0
30100000381,0:0:30:100
30200000762,0:0:30:200
30298999786,0:0:30:298
30399000167,0:0:30:399
30500000000,0:0:30:500
30600000381,0:0:30:600
30700000762,0:0:30:700
30798999786,0:0:30:798
30899000167,0:0:30:899
31000000000,0:0:31:0
31100000381,0:0:31:100
31200000762,0:0:31:200
31298999786,0:0:31:298
31399000167,0:0:31:399
31500000000,0:0:31:500
31600000381,0:0:31:600
31700000762,0:0:31:700
31798999786,0:0:31:798
31899000167,0:0:31:899
32000000000,0:0:32:0
32099998474,0:0:32:99
32200000762,0:0:32:200
32298999786,0:0:32:298
32398998260,0:0:32:398
32500000000,0:0:32:500
32599998474,0:0:32:599
32700000762,0:0:32:700
32798999786,0:0:32:798
32898998260,0:0:32:898
33000000000,0:0:33:0
33099998474,0:0:33:99
33200000762,0:0:33:200
33298999786,0:0:33:298
33398998260,0:0:33:398
33500000000,0:0:33:500
33599998474,0:0:33:599
33700000762,0:0:33:700
33798999786,0:0:33:798
33898998260,0:0:33:898
34000000000,0:0:34:0
34099998474,0:0:34:99
34200000762,0:0:34:200
34298999786,0:0:34:298
34398998260,0:0:34:398
34500000000,0:0:34:500
34599998474,0:0:34:599
34700000762,0:0:34:700
34798999786,0:0:34:798
34898998260,0:0:34:898
35000000000,0:0:35:0
35099998474,0:0:35:99
35200000762,0:0:35:200
35298999786,0:0:35:298
35398998260,0:0:35:398
35500000000,0:0:35:500
35599998474,0:0:35:599
35700000762,0:0:35:700
35798999786,0:0:35:798
35898998260,0:0:35:898
36000000000,0:0:36:0
36099998474,0:0:36:99
36200000762,0:0:36:200
36298999786,0:0:36:298
36398998260,0:0:36:398
36500000000,0:0:36:500
36599998474,0:0:36:599
36700000762,0:0:36:700
36798999786,0:0:36:798
36898998260,0:0:36:898
37000000000,0:0:37:0
37099998474,0:0:37:99
37200000762,0:0:37:200
37298999786,0:0:37:298
37398998260,0:0:37:398
37500000000,0:0:37:500
37599998474,0:0:37:599
37700000762,0:0:37:700
37798999786,0:0:37:798
37898998260,0:0:37:898
38000000000,0:0:38:0
38099998474,0:0:38:99
38200000762,0:0:38:200
38298999786,0:0:38:298
38398998260,0:0:38:398
38500000000,0:0:38:500
38599998474,0:0:38:599
38700000762,0:0:38:700
38798999786,0:0:38:798
38898998260,0:0:38:898
39000000000,0:0:39:0
39099998474,0:0:39:99
39200000762,0:0:39:200
39298999786,0:0:39:298
39398998260,0:0:39:398
39500000000,0:0:39:500
39599998474,0:0:39:599
39700000762,0:0:39:700
39798999786,0:0:39:798
39898998260,0:0:39:898
40000000000,0:0:40:0
40099998474,0:0:40:99
40200000762,0:0:40:200
40298999786,0:0:40:298
40398998260,0:0:40:398
40500000000,0:0:40:500
40599998474,0:0:40:599
40700000762,0:0:40:700
40798999786,0:0:40:798
40898998260,0:0:40:898
41000000000,0:0:41:0
41099998474,0:0:41:99
41200000762,0:0:41:200
41298999786,0:0:41:298
41398998260,0:0:41:398
41500000000,0:0:41:500
41599998474,0:0:41:599
41700000762,0:0:41:700
41798999786,0:0:41:798
41898998260,0:0:41:898
42000000000,0:0:42:0
42099998474,0:0:42:99
42200000762,0:0:42:200
42298999786,0:0:42:298
42398998260,0:0:42:398
42500000000,0:0:42:500
42599998474,0:0:42:599
42700000762,0:0:42:700
42798999786,0:0:42:798
42898998260,0:0:42:898
43000000000,0:0:43:0
43099998474,0:0:43:99
43200000762,0:0:43:200
43298999786,0:0:43:298
43398998260,0:0:43:398
43500000000,0:0:43:500
43599998474,0:0:43:599
43700000762,0:0:43:700
43798999786,0:0:43:798
43898998260,0:0:43:898
44000000000,0:0:44:0
44099998474,0:0:44:99
44200000762,0:0:44:200
44298999786,0:0:44:298
44398998260,0:0:44:398
44500000000,0:0:44:500
44599998474,0:0:44:599
44700000762,0:0:44:700
44798999786,0:0:44:798
44898998260,0:0:44:898
45000000000,0:0:45:0
45099998474,0:0:45:99
45200000762,0:0:45:200
45298999786,0:0:45:298
45398998260,0:0:45:398
45500000000,0:0:45:500
45599998474,0:0:45:599
45700000762,0:0:45:700
45798999786,0:0:45:798
45898998260,0:0:45:898
46000000000,0:0:46:0
46098999023,0:0:46:98
46200000762,0:0:46:200
46298999786,0:0:46:298
46400001525,0:0:46:400
46500000000,0:0:46:500
46598999023,0:0:46:598
46700000762,0:0:46:700
46798999786,0:0:46:798
46900001525,0:0:46:900
47000000000,0:0:47:0
47098999023,0:0:47:98
47200000762,0:0:47:200
47298999786,0:0:47:298
47400001525,0:0:47:400
47500000000,0:0:47:500
47598999023,0:0:47:598
47700000762,0:0:47:700
47798999786,0:0:47:798
47900001525,0:0:47:900
48000000000,0:0:48:0
48098999023,0:0:48:98
48200000762,0:0:48:200
48298999786,0:0:48:298
48400001525,0:0:48:400
48500000000,0:0:48:500
48598999023,0:0:48:598
48700000762,0:0:48:700
48798999786,0:0:48:798
48900001525,0:0:48:900
49000000000,0:0:49:0
49098999023,0:0:49:98
49200000762,0:0:49:200
49298999786,0:0:49:298
49400001525,0:0:49:400
49500000000,0:0:49:500
49598999023,0:0:49:598
49700000762,0:0:49:700
49798999786,0:0:49:798
49900001525,0:0:49:900
50000000000,0:0:50:0
50098999023,0:0:50:98
50200000762,0:0:50:200
50298999786,0:0:50:298
50400001525,0:0:50:400
50500000000,0:0:50:500
50598999023,0:0:50:598
50700000762,0:0:50:700
50798999786,0:0:50:798
50900001525,0:0:50:900
51000000000,0:0:51:0
51098999023,0:0:51:98
51200000762,0:0:51:200
51298999786,0:0:51:298
51400001525,0:0:51:400
51500000000,0:0:51:500
51598999023,0:0:51:598
51700000762,0:0:51:700
51798999786,0:0:51:798
51900001525,0:0:51:900
52000000000,0:0:52:0
52098999023,0:0:52:98
52200000762,0:0:52:200
52298999786,0:0:52:298
52400001525,0:0:52:400
52500000000,0:0:52:500
52598999023,0:0:52:598
52700000762,0:0:52:700
52798999786,0:0:52:798
52900001525,0:0:52:900
53000000000,0:0:53:0
53098999023,0:0:53:98
53200000762,0:0:53:200
53298999786,0:0:53:298
53400001525,0:0:53:400
53500000000,0:0:53:500
53598999023,0:0:53:598
53700000762,0:0:53:700
53798999786,0:0:53:798
53900001525,0:0:53:900
54000000000,0:0:54:0
54098999023,0:0:54:98
54200000762,0:0:54:200
54298999786,0:0:54:298
54400001525,0:0:54:400
54500000000,0:0:54:500
54598999023,0:0:54:598
54700000762,0:0:54:700
54798999786,0:0:54:798
54900001525,0:0:54:900
55000000000,0:0:55:0
55098999023,0:0:55:98
55200000762,0:0:55:200
55298999786,0:0:55:298
55400001525,0:0:55:400
55500000000,0:0:55:500
55598999023,0:0:55:598
55700000762,0:0:55:700
55798999786,0:0:55:798
55900001525,0:0:55:900
56000000000,0:0:56:0
56098999023,0:0:56:98
56200000762,0:0:56:200
56298999786,0:0:56:298
56400001525,0:0:56:400
56500000000,0:0:56:500
56598999023,0:0:56:598
56700000762,0:0:56:700
56798999786,0:0:56:798
56900001525,0:0:56:900
57000000000,0:0:57:0
57098999023,0:0:57:98
57200000762,0:0:57:200
57298999786,0:0:57:298
57400001525,0:0:57:400
57500000000,0:0:57:500
57598999023,0:0:57:598
57700000762,0:0:57:700
57798999786,0:0:57:798
57900001525,0:0:57:900
58000000000,0:0:58:0
58098999023,0:0:58:98
58200000762,0:0:58:200
58298999786,0:0:58:298
58400001525,0:0:58:400
58500000000,0:0:58:500
58598999023,0:0:58:598
58700000762,0:0:58:700
58798999786,0:0:58:798
58900001525,0:0:58:900
59000000000,0:0:59:0
59098999023,0:0:59:98
59200000762,0:0:59:200
59298999786,0:0:59:298
59400001525,0:0:59:400
59500000000,0:0:59:500
59598999023,0:0:59:598
59700000762,0:0:59:700
59798999786,0:0:59:798
59900001525,0:0:59:900
60000000000,0:1:0:0
60098999023,0:1:0:98
60199996948,0:1:0:199
60299003601,0:1:0:299
60400001525,0:1:0:400
60500000000,0:1:0:500
60598999023,0:1:0:598
60699996948,0:1:0:699
60799003601,0:1:0:799
60900001525,0:1:0:900
61000000000,0:1:1:0
61098999023,0:1:1:98
61199996948,0:1:1:199
61299003601,0:1:1:299
61400001525,0:1:1:400
61500000000,0:1:1:500
61598999023,0:1:1:598
61699996948,0:1:1:699
61799003601,0:1:1:799
61900001525,0:1:1:900
62000000000,0:1:2:0
62098999023,0:1:2:98
62199996948,0:1:2:199
62299003601,0:1:2:299
62400001525,0:1:2:400
62500000000,0:1:2:500
62598999023,0:1:2:598
62699996948,0:1:2:699
62799003601,0:1:2:799
62900001525,0:1:2:900
63000000000,0:1:3:0
63098999023,0:1:3:98
63199996948,0:1:3:199
63299003601,0:1:3:299
63400001525,0:1:3:400
63500000000,0:1:3:500
63598999023,0:1:3:598
63699996948,0:1:3:699
63799003601,0:1:3:799
63900001525,0:1:3:900
64000000000,0:1:4:0
64098999023,0:1:4:98
64199996948,0:1:4:199
64299003601,0:1:4:299
64400001525,0:1:4:400
64500000000,0:1:4:500
64598999023,0:1:4:598
64699996948,0:1:4:699
64799003601,0:1:4:799
64900001525,0:1:4:900
65000000000,0:1:5:0
65098999023,0:1:5:98
65199996948,0:1:5:199
65299003601,0:1:5:299
65400001525,0:1:5:400
65500000000,0:1:5:500
65598999023,0:1:5:598
65699996948,0:1:5:699
65799003601,0:1:5:799
65900001525,0:1:5:900
66000000000,0:1:6:0
66098999023,0:1:6:98
66199996948,0:1:6:199
66299003601,0:1:6:299
66400001525,0:1:6:400
66500000000,0:1:6:500
66598999023,0:1:6:598
66699996948,0:1:6:699
66799003601,0:1:6:799
66900001525,0:1:6:900
67000000000,0:1:7:0
67098999023,0:1:7:98
67199996948,0:1:7:199
67299003601,0:1:7:299
67400001525,0:1:7:400
67500000000,0:1:7:500
67598999023,0:1:7:598
67699996948,0:1:7:699
67799003601,0:1:7:799
67900001525,0:1:7:900
68000000000,0:1:8:0
68098999023,0:1:8:98
68199996948,0:1:8:199
68299003601,0:1:8:299
68400001525,0:1:8:400
68500000000,0:1:8:500
68598999023,0:1:8:598
68699996948,0:1:8:699
68799003601,0:1:8:799
68900001525,0:1:8:900
69000000000,0:1:9:0
69098999023,0:1:9:98
69199996948,0:1:9:199
69299003601,0:1:9:299
69400001525,0:1:9:400
69500000000,0:1:9:500
69598999023,0:1:9:598
69699996948,0:1:9:699
69799003601,0:1:9:799
69900001525,0:1:9:900
70000000000,0:1:10:0
70098999023,0:1:10:98
70199996948,0:1:10:199
70299003601,0:1:10:299
70400001525,0:1:10:400
70500000000,0:1:10:500
70598999023,0:1:10:598
70699996948,0:1:10:699
70799003601,0:1:10:799
70900001525,0:1:10:900
71000000000,0:1:11:0
71098999023,0:1:11:98
71199996948,0:1:11:199
71299003601,0:1:11:299
71400001525,0:1:11:400
71500000000,0:1:11:500
71598999023,0:1:11:598
71699996948,0:1:11:699
71799003601,0:1:11:799
71900001525,0:1:11:900
72000000000,0:1:12:0
72098999023,0:1:12:98
72199996948,0:1:12:199
72299003601,0:1:12:299
72400001525,0:1:12:400
72500000000,0:1:12:500
72598999023,0:1:12:598
72699996948,0:1:12:699
72799003601,0:1:12:799
72900001525,0:1:12:900
73000000000,0:1:13:0
73098999023,0:1:13:98
73199996948,0:1:13:199
73299003601,0:1:13:299
73400001525,0:1:13:400
73500000000,0:1:13:500
73598999023,0:1:13:598
73699996948,0:1:13:699
73799003601,0:1:13:799
73900001525,0:1:13:900
74000000000,0:1:14:0
74098999023,0:1:14:98
74199996948,0:1:14:199
74299003601,0:1:14:299
74400001525,0:1:14:400
74500000000,0:1:14:500
74598999023,0:1:14:598
74699996948,0:1:14:699
74799003601,0:1:14:799
74900001525,0:1:14:900
75000000000,0:1:15:0
75098999023,0:1:15:98
75199996948,0:1:15:199
75299003601,0:1:15:299
75400001525,0:1:15:400
75500000000,0:1:15:500
75598999023,0:1:15:598
75699996948,0:1:15:699
75799003601,0:1:15:799
75900001525,0:1:15:900
76000000000,0:1:16:0
76098999023,0:1:16:98
76199996948,0:1:16:199
76299003601,0:1:16:299
76400001525,0:1:16:400
76500000000,0:1:16:500
76598999023,0:1:16:598
76699996948,0:1:16:699
76799003601,0:1:16:799
76900001525,0:1:16:900
77000000000,0:1:17:0
77098999023,0:1:17:98
77199996948,0:1:17:199
77299003601,0:1:17:299
77400001525,0:1:17:400
77500000000,0:1:17:500
77598999023,0:1:17:598
77699996948,0:1:17:699
77799003601,0:1:17:799
77900001525,0:1:17:900
78000000000,0:1:18:0
78098999023,0:1:18:98
78199996948,0:1:18:199
78299003601,0:1:18:299
78400001525,0:1:18:400
78500000000,0:1:18:500
78598999023,0:1:18:598
78699996948,0:1:18:699
78799003601,0:1:18:799
78900001525,0:1:18:900
79000000000,0:1:19:0
79098999023,0:1:19:98
79199996948,0:1:19:199
79299003601,0:1:19:299
79400001525,0:1:19:400
79500000000,0:1:19:500
79598999023,0:1:19:598
79699996948,0:1:19:699
79799003601,0:1:19:799
79900001525,0:1:19:900
80000000000,0:1:20:0
80098999023,0:1:20:98
80199996948,0:1:20:199
80299003601,0:1:20:299
80400001525,0:1:20:400
80500000000,0:1:20:500
80598999023,0:1:20:598
80699996948,0:1:20:699
80799003601,0:1:20:799
80900001525,0:1:20:900
81000000000,0:1:21:0
81098999023,0:1:21:98
81199996948,0:1:21:199
81299003601,0:1:21:299
81400001525,0:1:21:400
81500000000,0:1:21:500
81598999023,0:1:21:598
81699996948,0:1:21:699
81799003601,0:1:21:799
81900001525,0:1:21:900
82000000000,0:1:22:0
82098999023,0:1:22:98
82199996948,0:1:22:199
82299003601,0:1:22:299
82400001525,0:1:22:400
82500000000,0:1:22:500
82598999023,0:1:22:598
82699996948,0:1:22:699
82799003601,0:1:22:799
82900001525,0:1:22:900
83000000000,0:1:23:0
83098999023,0:1:23:98
83199996948,0:1:23:199
83299003601,0:1:23:299
83400001525,0:1:23:400
83500000000,0:1:23:500
83598999023,0:1:23:598
83699996948,0:1:23:699
83799003601,0:1:23:799
83900001525,0:1:23:900
84000000000,0:1:24:0
84098999023,0:1:24:98
84199996948,0:1:24:199
84299003601,0:1:24:299
84400001525,0:1:24:400
84500000000,0:1:24:500
84598999023,0:1:24:598
84699996948,0:1:24:699
84799003601,0:1:24:799
84900001525,0:1:24:900
85000000000,0:1:25:0
85098999023,0:1:25:98
85199996948,0:1:25:199
85299003601,0:1:25:299
85400001525,0:1:25:400
85500000000,0:1:25:500
85598999023,0:1:25:598
85699996948,0:1:25:699
85799003601,0:1:25:799
85900001525,0:1:25:900
86000000000,0:1:26:0
86098999023,0:1:26:98
86199996948,0:1:26:199
86299003601,0:1:26:299
86400001525,0:1:26:400
86500000000,0:1:26:500
86598999023,0:1:26:598
86699996948,0:1:26:699
86799003601,0:1:26:799
86900001525,0:1:26:900
87000000000,0:1:27:0
87098999023,0:1:27:98
87199996948,0:1:27:199
87299003601,0:1:27:299
87400001525,0:1:27:400
87500000000,0:1:27:500
87598999023,0:1:27:598
87699996948,0:1:27:699
87799003601,0:1:27:799
87900001525,0:1:27:900
88000000000,0:1:28:0
88098999023,0:1:28:98
88199996948,0:1:28:199
88298995971,0:1:28:298
88399993896,0:1:28:399
88500000000,0:1:28:500
88598999023,0:1:28:598
88699996948,0:1:28:699
88798995971,0:1:28:798
88899993896,0:1:28:899
89000000000,0:1:29:0
89098999023,0:1:29:98
89199996948,0:1:29:199
89298995971,0:1:29:298
89399993896,0:1:29:399
89500000000,0:1:29:500
89598999023,0:1:29:598
89699996948,0:1:29:699
89798995971,0:1:29:798
89899993896,0:1:29:899
90000000000,0:1:30:0
90098999023,0:1:30:98
90199996948,0:1:30:199
90298995971,0:1:30:298
90399993896,0:1:30:399
90500000000,0:1:30:500
90598999023,0:1:30:598
90699996948,0:1:30:699
90798995971,0:1:30:798
90899993896,0:1:30:899
91000000000,0:1:31:0
91098999023,0:1:31:98
91199996948,0:1:31:199
91298995971,0:1:31:298
91399993896,0:1:31:399
91500000000,0:1:31:500
91598999023,0:1:31:598
91699996948,0:1:31:699
91798995971,0:1:31:798
91899993896,0:1:31:899
92000000000,0:1:32:0
92098999023,0:1:32:98
92199996948,0:1:32:199
92298995971,0:1:32:298
92399993896,0:1:32:399
92500000000,0:1:32:500
92598999023,0:1:32:598
92699996948,0:1:32:699
92798995971,0:1:32:798
92899993896,0:1:32:899
93000000000,0:1:33:0
93098999023,0:1:33:98
93199996948,0:1:33:199
93298995971,0:1:33:298
93399993896,0:1:33:399
93500000000,0:1:33:500
93598999023,0:1:33:598
93699996948,0:1:33:699
93798995971,0:1:33:798
93899993896,0:1:33:899
94000000000,0:1:34:0
94098999023,0:1:34:98
94199996948,0:1:34:199
94298995971,0:1:34:298
94399993896,0:1:34:399
94500000000,0:1:34:500
94598999023,0:1:34:598
94699996948,0:1:34:699
94798995971,0:1:34:798
94899993896,0:1:34:899
95000000000,0:1:35:0
95098999023,0:1:35:98
95199996948,0:1:35:199
95298995971,0:1:35:298
95399993896,0:1:35:399
95500000000,0:1:35:500
95598999023,0:1:35:598
95699996948,0:1:35:699
95798995971,0:1:35:798
95899993896,0:1:35:899
96000000000,0:1:36:0
96098999023,0:1:36:98
96199996948,0:1:36:199
96298995971,0:1:36:298
96399993896,0:1:36:399
96500000000,0:1:36:500
96598999023,0:1:36:598
96699996948,0:1:36:699
96798995971,0:1:36:798
96899993896,0:1:36:899
97000000000,0:1:37:0
97098999023,0:1:37:98
97199996948,0:1:37:199
97298995971,0:1:37:298
97399993896,0:1:37:399
97500000000,0:1:37:500
97598999023,0:1:37:598
97699996948,0:1:37:699
